"ID" "ageOfParent" "sexOfParent" "survivalProb" "expectedAgeAtDeath" "mutationProbGametes" "mutationProbSC" "meanMutBias" "sdMutEffectSize" "mutationProbAgeGenes"
"566_0.0024_0.0024_-0.043_0.024_0.003" 2 "M" 0.958058 10.1303 0.0024 0.0024 -0.043 0.024 0.003
"566_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.4576 0.769035 0.0024 0.0024 -0.043 0.024 0.003
"566_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.847301 4.12651 0.0024 0.0024 -0.043 0.024 0.003
"566_0.0024_0.0024_-0.043_0.024_0.003" 4 "M" 0.277851 0.358619 0.0024 0.0024 -0.043 0.024 0.003
"566_0.0024_0.0024_-0.043_0.024_0.003" 5 "M" 0.123153 0.132497 0.0024 0.0024 -0.043 0.024 0.003
"566_0.0024_0.0024_-0.043_0.024_0.003" 5 "M" 0.157053 0.175365 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.358046 0.515482 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.67464 1.7848 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.569157 1.17722 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.597239 1.31148 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.603138 1.34181 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.119767 0.128387 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.0321238 0.0314782 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.587365 1.26243 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 16 "M" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.539265 1.05045 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.577419 1.21508 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.448585 0.742634 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.0685106 0.069616 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.467306 0.798371 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.589198 1.27138 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 18 "M" 0.16577 0.186917 0.0024 0.0024 -0.043 0.024 0.003
"625_0.0024_0.0024_-0.043_0.024_0.003" 18 "M" 0.0580424 0.0583582 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 1 "M" 0.961971 10.6107 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 1 "M" 0.386476 0.580159 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.790063 3.00897 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.278382 0.359551 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.284064 0.369601 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 4 "M" 0.82168 3.5578 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 5 "M" 0.436091 0.707319 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 5 "M" 0.731991 2.2829 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 6 "M" 0.267957 0.341488 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 6 "M" 0.720357 2.16795 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.102302 0.107649 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.122206 0.131344 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.025349 0.0246757 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.557522 1.12606 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.0270429 0.0263682 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.609587 1.3759 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.623294 1.45176 0.0024 0.0024 -0.043 0.024 0.003
"701_0.0024_0.0024_-0.043_0.024_0.003" 8 "M" 0.661841 1.69359 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 26 "F" 0.378806 0.562173 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 26 "F" 0.166334 0.187673 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 27 "F" 0.16918 0.191499 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 27 "F" 0.299207 0.397129 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 28 "F" 0.258049 0.32476 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 28 "F" 0.367632 0.536689 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 29 "F" 0.0707354 0.0720396 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 29 "F" 0.390613 0.590034 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 30 "F" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 30 "F" 0.068041 0.0691059 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 31 "F" 0.378623 0.561748 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 31 "F" 0.0337588 0.0331335 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 32 "F" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 32 "F" 0.373394 0.549725 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 33 "F" 0.0813175 0.083719 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 33 "F" 0.130308 0.141282 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 34 "F" 0.0146266 0.0140911 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 34 "F" 0.0146266 0.0140911 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 35 "F" 0.0802437 0.0825223 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 35 "F" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 36 "F" 0.397878 0.607675 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 36 "F" 0.379584 0.563977 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 37 "F" 0.4 0.612903 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 37 "F" 0.380984 0.567238 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 38 "F" 0.00193686 0.00184341 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 38 "F" 0.15103 0.167513 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 39 "F" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"832_0.0024_0.0024_-0.043_0.024_0.003" 39 "F" 0.37015 0.542359 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 2 "M" 0.368017 0.537554 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 2 "M" 0.384153 0.574667 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.827618 3.67808 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.839095 3.9295 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 3 "M" 0.848969 4.16852 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 4 "M" 0.787451 2.96949 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 4 "M" 0.837251 3.8873 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.15895 0.17786 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 8 "M" 0.510147 0.940388 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 8 "M" 0.129104 0.139795 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 8 "M" 0.461812 0.781646 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 8 "M" 0.68828 1.88905 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 10 "M" 0.190268 0.220635 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 10 "M" 0.621924 1.44396 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 11 "M" 0.0130797 0.012582 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 11 "M" 0.593547 1.29289 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 12 "M" 0.624431 1.45827 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.439939 0.718043 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.190139 0.220453 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.0933724 0.0973381 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.129288 0.140021 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.431215 0.693923 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.635967 1.52633 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.301514 0.40142 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.71028 2.07471 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 16 "M" 0.0943584 0.0984671 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 16 "M" 0.197987 0.23166 0.0024 0.0024 -0.043 0.024 0.003
"850_0.0024_0.0024_-0.043_0.024_0.003" 16 "M" 0.596885 1.30969 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 2 "M" 0.444601 0.731216 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 2 "M" 0.657612 1.66476 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 4 "M" 0.221274 0.26616 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 4 "M" 0.735227 2.31637 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 5 "M" 0.186078 0.214733 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 5 "M" 0.780471 2.86769 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 6 "M" 0.508993 0.936272 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 6 "M" 0.483837 0.850636 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 6 "M" 0.0961878 0.100568 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.250568 0.312404 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 7 "M" 0.0982224 0.102914 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 9 "M" 0.125234 0.135038 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 10 "M" 0.536125 1.03798 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 10 "M" 0.391103 0.591212 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 10 "M" 0.594328 1.2968 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 11 "M" 0.531388 1.01946 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 12 "M" 0.578076 1.21814 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 12 "M" 0.152843 0.169865 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 12 "M" 0.559161 1.13312 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.646548 1.59216 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.636975 1.53245 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.633785 1.51316 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.665765 1.72092 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.351263 0.500826 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.0558654 0.0560467 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.237336 0.291104 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.173903 0.197903 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.179484 0.20556 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.0698043 0.071024 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.534192 1.03039 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.58637 1.2576 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.578761 1.22135 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 18 "M" 0.0351229 0.0345186 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 19 "M" 0.533621 1.02815 0.0024 0.0024 -0.043 0.024 0.003
"883_0.0024_0.0024_-0.043_0.024_0.003" 19 "M" 0.553444 1.10869 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 6 "F" 0.350666 0.499549 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 6 "F" 0.513149 0.951186 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 7 "F" 0.342468 0.482238 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 7 "F" 0.118841 0.127268 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 8 "F" 0.124227 0.133807 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 8 "F" 0.438337 0.713562 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 9 "F" 0.326825 0.450292 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 9 "F" 0.422368 0.670145 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 10 "F" 0.36244 0.525129 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 10 "F" 0.00522039 0.00498409 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 11 "F" 0.404794 0.624838 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 11 "F" 0.383055 0.572086 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 12 "F" 0.114215 0.12171 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 12 "F" 0.4771 0.828973 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 13 "F" 0.441485 0.722387 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 13 "F" 0.415597 0.652394 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 14 "F" 0.505311 0.923244 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 14 "F" 0.121044 0.129933 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 15 "F" 0.570722 1.18429 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 15 "F" 0.34276 0.482848 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 16 "F" 0.331628 0.459953 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 16 "F" 0.0953825 0.0996423 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 17 "F" 0.375235 0.553937 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 17 "F" 0.0159593 0.0153948 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 18 "F" 0.114737 0.122334 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 18 "F" 0.404952 0.625236 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 19 "F" 0.151188 0.167718 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 19 "F" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 20 "F" 0.0429558 0.0425441 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 20 "F" 0.283802 0.369136 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 21 "F" 0.00420103 0.00400697 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 21 "F" 0.400917 0.615173 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 22 "F" 0.390702 0.590248 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 22 "F" 0.276838 0.356846 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 23 "F" 0.085136 0.0879963 0.0024 0.0024 -0.043 0.024 0.003
"889_0.0024_0.0024_-0.043_0.024_0.003" 23 "F" 0.423022 0.671879 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 11 "M" 0.593829 1.2943 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 11 "M" 0.597554 1.31308 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 11 "M" 0.561414 1.1429 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 12 "M" 0.378587 0.561664 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 12 "M" 0.152188 0.169015 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.198771 0.232791 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 13 "M" 0.195432 0.227988 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.153909 0.171253 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.684549 1.85977 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 14 "M" 0.705074 2.02866 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.66752 1.73332 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.647755 1.59988 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.661819 1.69344 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 15 "M" 0.672467 1.76888 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.249178 0.310134 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 17 "M" 0.386797 0.580921 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 18 "M" 0.0603785 0.0608499 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 19 "M" 0.569807 1.18015 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 19 "M" 0.00245969 0.00234218 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 19 "M" 0.575263 1.20507 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 21 "M" 0.576439 1.21051 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 21 "M" 0.468564 0.802244 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 22 "M" 0.386612 0.580482 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 23 "M" 0.0199373 0.0193061 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 24 "M" 0.56959 1.17918 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 24 "M" 0.245716 0.304512 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 25 "M" 0.00130234 0.00123876 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 25 "M" 0.57414 1.1999 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 27 "M" 0.422558 0.670648 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 27 "M" 0.000200817 0.000190812 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 28 "M" 0.128238 0.138727 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 28 "M" 0.274481 0.352735 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 28 "M" 0.554527 1.11327 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 30 "M" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 30 "M" 0.581913 1.23622 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 30 "M" 0.597 1.31027 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 31 "M" 0.0609743 0.0614873 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 31 "M" 0 0 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 31 "M" 0.558712 1.13118 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 32 "M" 0.0267893 0.0261145 0.0024 0.0024 -0.043 0.024 0.003
"953_0.0024_0.0024_-0.043_0.024_0.003" 32 "M" 0.175489 0.200069 0.0024 0.0024 -0.043 0.024 0.003
