"ID" "ageOfParent" "survivalProb" "expectedAgeAtDeath"
376 11 0.818731 3.50033
377 1 0.740818 2.37584
377 1 0.818731 3.50033
377 2 0.778801 2.84409
377 2 0.818731 3.50033
378 3 0.778801 2.84409
378 3 0.778801 2.84409
378 4 0.740818 2.37584
378 4 0.818731 3.50033
379 1 0.704688 2.02529
379 1 0.860708 4.48464
379 2 0.860708 4.48464
379 2 0.740818 2.37584
380 5 0.67032 1.75333
380 5 0.67032 1.75333
380 6 0.67032 1.75333
380 6 0.740818 2.37584
381 0 0.860708 4.48464
381 0 0.740818 2.37584
381 1 0.740818 2.37584
381 1 0.818731 3.50033
382 0 0.818731 3.50033
382 0 0.704688 2.02529
382 1 0.778801 2.84409
382 1 0.637628 1.53644
383 2 0.904837 6.12228
383 2 0.740818 2.37584
383 3 0.860708 4.48464
383 3 0.704688 2.02529
384 2 0.778801 2.84409
384 2 0.860708 4.48464
384 3 0.904837 6.12228
384 3 0.818731 3.50033
385 3 0.778801 2.84409
385 3 0.67032 1.75333
385 4 0.704688 2.02529
385 4 0.704688 2.02529
386 2 0.704688 2.02529
386 2 0.704688 2.02529
386 3 0.704688 2.02529
386 3 0.704688 2.02529
387 4 0.740818 2.37584
387 4 0.637628 1.53644
387 5 0.740818 2.37584
387 5 0.778801 2.84409
388 6 0.740818 2.37584
388 6 0.740818 2.37584
388 7 0.778801 2.84409
388 7 0.740818 2.37584
389 0 0.818731 3.50033
389 0 0.637628 1.53644
389 1 0.637628 1.53644
389 1 0.904837 6.12228
390 4 0.740818 2.37584
390 4 0.740818 2.37584
390 5 0.704688 2.02529
390 5 0.704688 2.02529
391 0 0.778801 2.84409
391 0 0.740818 2.37584
391 1 0.637628 1.53644
391 1 0.740818 2.37584
392 17 0.704688 2.02529
392 17 0.704688 2.02529
392 18 0.860708 4.48464
392 18 0.778801 2.84409
393 15 0.740818 2.37584
393 15 0.637628 1.53644
393 16 0.67032 1.75333
393 16 0.704688 2.02529
394 5 0.778801 2.84409
394 5 0.778801 2.84409
394 6 0.904837 6.12228
394 6 0.860708 4.48464
395 0 0.778801 2.84409
395 0 0.778801 2.84409
395 1 0.637628 1.53644
395 1 0.67032 1.75333
396 0 0.548812 1.0893
396 0 0.740818 2.37584
396 1 0.778801 2.84409
396 1 0.57695 1.21289
397 3 0.740818 2.37584
397 3 0.740818 2.37584
397 4 0.67032 1.75333
397 4 0.740818 2.37584
398 2 0.704688 2.02529
398 2 0.704688 2.02529
398 3 0.740818 2.37584
398 3 0.740818 2.37584
399 2 0.67032 1.75333
399 2 0.704688 2.02529
399 3 0.740818 2.37584
399 3 0.67032 1.75333
400 4 0.704688 2.02529
400 4 0.704688 2.02529
400 5 0.740818 2.37584
400 5 0.818731 3.50033
401 1 0.951229 9.38076
401 1 0.740818 2.37584
401 2 0.818731 3.50033
401 2 0.57695 1.21289
402 1 0.637628 1.53644
402 1 0.606531 1.35963
402 2 0.740818 2.37584
402 2 0.67032 1.75333
403 13 0.740818 2.37584
403 13 0.67032 1.75333
403 14 0.637628 1.53644
403 14 0.740818 2.37584
404 1 0.704688 2.02529
404 1 0.740818 2.37584
404 2 0.740818 2.37584
404 2 0.740818 2.37584
405 2 0.67032 1.75333
405 2 0.606531 1.35963
405 3 0.778801 2.84409
405 3 0.67032 1.75333
406 2 0.704688 2.02529
406 2 0.818731 3.50033
406 3 0.778801 2.84409
406 3 0.740818 2.37584
407 2 0.860708 4.48464
407 2 0.778801 2.84409
407 3 0.860708 4.48464
407 3 0.904837 6.12228
408 2 0.818731 3.50033
408 2 0.704688 2.02529
408 3 0.818731 3.50033
408 3 0.818731 3.50033
409 0 0.860708 4.48464
409 0 0.860708 4.48464
409 1 0.778801 2.84409
409 1 0.860708 4.48464
410 10 0.904837 6.12228
410 10 0.606531 1.35963
410 11 0.704688 2.02529
410 11 0.904837 6.12228
411 14 0.778801 2.84409
411 14 0.637628 1.53644
411 15 0.67032 1.75333
411 15 0.704688 2.02529
412 10 0.818731 3.50033
412 10 0.740818 2.37584
412 11 0.637628 1.53644
412 11 0.778801 2.84409
413 1 0.740818 2.37584
413 1 0.740818 2.37584
413 2 0.818731 3.50033
413 2 0.704688 2.02529
414 3 0.740818 2.37584
414 3 0.778801 2.84409
414 4 0.860708 4.48464
414 4 0.818731 3.50033
415 2 0.704688 2.02529
415 2 0.778801 2.84409
415 3 0.778801 2.84409
415 3 0.637628 1.53644
416 0 0.778801 2.84409
416 0 0.740818 2.37584
416 1 0.778801 2.84409
416 1 0.637628 1.53644
417 0 0.67032 1.75333
417 0 0.778801 2.84409
417 1 0.818731 3.50033
417 1 0.778801 2.84409
418 5 0.778801 2.84409
418 5 0.704688 2.02529
418 6 0.778801 2.84409
418 6 0.860708 4.48464
419 5 0.778801 2.84409
419 5 0.740818 2.37584
419 6 0.904837 6.12228
419 6 0.704688 2.02529
420 0 0.740818 2.37584
420 0 0.778801 2.84409
420 1 0.67032 1.75333
420 1 0.637628 1.53644
421 16 0.778801 2.84409
421 16 0.778801 2.84409
421 17 0.637628 1.53644
421 17 0.818731 3.50033
422 1 0.778801 2.84409
422 1 0.740818 2.37584
422 2 0.778801 2.84409
422 2 0.522046 0.983905
423 1 0.818731 3.50033
423 1 0.860708 4.48464
423 2 0.904837 6.12228
423 2 0.818731 3.50033
424 1 0.704688 2.02529
424 1 0.860708 4.48464
424 2 0.704688 2.02529
424 2 0.637628 1.53644
425 3 0.778801 2.84409
425 3 0.860708 4.48464
425 4 0.778801 2.84409
425 4 0.704688 2.02529
426 1 0.818731 3.50033
426 1 0.860708 4.48464
426 2 0.67032 1.75333
426 2 0.778801 2.84409
427 1 0.740818 2.37584
427 1 0.904837 6.12228
427 2 0.818731 3.50033
427 2 0.778801 2.84409
428 3 0.740818 2.37584
428 3 0.637628 1.53644
428 4 0.704688 2.02529
428 4 0.637628 1.53644
429 3 0.740818 2.37584
429 3 0.778801 2.84409
429 4 0.818731 3.50033
429 4 0.740818 2.37584
430 1 0.67032 1.75333
430 1 0.704688 2.02529
430 2 0.67032 1.75333
430 2 0.778801 2.84409
431 0 0.818731 3.50033
431 0 0.57695 1.21289
431 1 0.740818 2.37584
431 1 0.740818 2.37584
432 0 0.818731 3.50033
432 0 0.67032 1.75333
432 1 0.67032 1.75333
432 1 0.704688 2.02529
433 3 0.818731 3.50033
433 3 0.740818 2.37584
433 4 0.704688 2.02529
433 4 0.606531 1.35963
434 1 0.740818 2.37584
434 1 0.67032 1.75333
434 2 0.740818 2.37584
434 2 0.740818 2.37584
435 0 0.704688 2.02529
435 0 0.606531 1.35963
435 1 0.818731 3.50033
435 1 0.778801 2.84409
436 0 0.860708 4.48464
436 0 0.704688 2.02529
436 1 0.904837 6.12228
436 1 0.860708 4.48464
437 2 0.704688 2.02529
437 2 0.637628 1.53644
437 3 0.704688 2.02529
437 3 0.778801 2.84409
438 3 0.740818 2.37584
438 3 0.740818 2.37584
438 4 0.740818 2.37584
438 4 0.704688 2.02529
439 5 0.740818 2.37584
439 5 0.67032 1.75333
439 6 0.704688 2.02529
439 6 0.778801 2.84409
440 3 0.778801 2.84409
440 3 0.740818 2.37584
440 4 0.704688 2.02529
440 4 0.778801 2.84409
441 2 0.904837 6.12228
441 2 0.860708 4.48464
441 3 0.740818 2.37584
441 3 0.704688 2.02529
442 5 0.740818 2.37584
442 5 0.860708 4.48464
442 6 0.67032 1.75333
442 6 0.67032 1.75333
443 1 0.740818 2.37584
443 1 0.818731 3.50033
443 2 0.778801 2.84409
443 2 0.606531 1.35963
444 0 0.704688 2.02529
444 0 0.778801 2.84409
444 1 0.67032 1.75333
444 1 0.704688 2.02529
445 0 0.818731 3.50033
445 0 0.740818 2.37584
445 1 0.818731 3.50033
445 1 0.740818 2.37584
446 4 0.778801 2.84409
446 4 0.740818 2.37584
446 5 0.778801 2.84409
446 5 0.860708 4.48464
447 2 0.860708 4.48464
447 2 0.778801 2.84409
447 3 0.778801 2.84409
447 3 0.67032 1.75333
448 0 0.704688 2.02529
448 0 0.778801 2.84409
448 1 0.778801 2.84409
448 1 0.740818 2.37584
449 0 0.740818 2.37584
449 0 0.778801 2.84409
449 1 0.704688 2.02529
449 1 0.704688 2.02529
450 1 0.740818 2.37584
450 1 0.778801 2.84409
450 2 0.818731 3.50033
450 2 0.860708 4.48464
451 3 0.704688 2.02529
451 3 0.740818 2.37584
451 4 0.740818 2.37584
451 4 0.740818 2.37584
452 4 0.704688 2.02529
452 4 0.860708 4.48464
452 5 0.704688 2.02529
452 5 0.67032 1.75333
453 1 0.951229 9.38076
453 1 0.778801 2.84409
453 2 0.904837 6.12228
453 2 0.951229 9.38076
454 10 0.904837 6.12228
454 10 0.740818 2.37584
454 11 0.740818 2.37584
454 11 0.740818 2.37584
455 1 0.67032 1.75333
455 1 0.67032 1.75333
455 2 0.904837 6.12228
455 2 0.904837 6.12228
456 0 0.860708 4.48464
456 0 0.740818 2.37584
456 1 0.778801 2.84409
456 1 0.818731 3.50033
457 1 0.57695 1.21289
457 1 0.704688 2.02529
457 2 0.860708 4.48464
457 2 0.740818 2.37584
458 0 0.740818 2.37584
458 0 0.778801 2.84409
458 1 0.778801 2.84409
458 1 0.704688 2.02529
459 6 0.778801 2.84409
459 6 0.818731 3.50033
459 7 0.778801 2.84409
459 7 0.818731 3.50033
460 2 0.778801 2.84409
460 2 0.637628 1.53644
460 3 0.67032 1.75333
460 3 0.606531 1.35963
461 2 0.740818 2.37584
461 2 0.818731 3.50033
461 3 0.778801 2.84409
461 3 0.740818 2.37584
462 2 0.740818 2.37584
462 2 0.778801 2.84409
462 3 0.704688 2.02529
462 3 0.740818 2.37584
463 2 0.778801 2.84409
463 2 0.951229 9.38076
463 3 0.860708 4.48464
463 3 0.860708 4.48464
464 6 0.740818 2.37584
464 6 0.57695 1.21289
464 6 0.704688 2.02529
464 7 0.740818 2.37584
464 8 0.818731 3.50033
464 8 0.740818 2.37584
464 8 0.778801 2.84409
465 2 0.904837 6.12228
465 2 0.904837 6.12228
465 3 0.704688 2.02529
465 3 0.904837 6.12228
465 3 0.704688 2.02529
465 4 0.860708 4.48464
465 4 0.606531 1.35963
465 4 0.778801 2.84409
465 4 0.860708 4.48464
466 17 0.704688 2.02529
466 17 0.704688 2.02529
466 18 0.740818 2.37584
466 19 0.704688 2.02529
467 2 0.606531 1.35963
467 2 0.818731 3.50033
467 2 0.951229 9.38076
467 2 0.704688 2.02529
467 2 0.740818 2.37584
467 3 0.740818 2.37584
467 3 0.778801 2.84409
467 3 0.740818 2.37584
467 3 0.704688 2.02529
467 4 0.818731 3.50033
467 4 0.67032 1.75333
467 4 0.778801 2.84409
467 4 0.778801 2.84409
467 4 0.818731 3.50033
468 9 0.778801 2.84409
468 9 0.860708 4.48464
468 10 0.818731 3.50033
468 11 0.818731 3.50033
468 11 0.778801 2.84409
468 11 0.860708 4.48464
469 0 0.704688 2.02529
469 1 0.860708 4.48464
469 2 0.740818 2.37584
469 2 0.778801 2.84409
470 2 0.67032 1.75333
470 2 0.704688 2.02529
470 3 0.740818 2.37584
470 3 0.740818 2.37584
470 3 0.704688 2.02529
471 0 0.818731 3.50033
471 1 0.778801 2.84409
471 1 0.904837 6.12228
471 1 0.704688 2.02529
471 1 0.818731 3.50033
471 2 0.67032 1.75333
471 2 0.778801 2.84409
471 2 0.818731 3.50033
471 2 0.860708 4.48464
472 2 0.818731 3.50033
472 2 0.860708 4.48464
472 2 0.904837 6.12228
472 2 0.778801 2.84409
472 3 0.818731 3.50033
472 4 0.778801 2.84409
473 1 0.778801 2.84409
473 1 0.904837 6.12228
473 1 0.606531 1.35963
473 1 0.67032 1.75333
473 2 0.67032 1.75333
473 3 0.67032 1.75333
473 3 0.704688 2.02529
473 3 0.778801 2.84409
475 3 0.637628 1.53644
475 4 0.67032 1.75333
475 4 0.818731 3.50033
476 0 0.704688 2.02529
476 0 0.740818 2.37584
476 0 0.637628 1.53644
476 1 0.740818 2.37584
476 1 0.704688 2.02529
476 2 0.818731 3.50033
476 2 0.704688 2.02529
477 6 0.740818 2.37584
477 6 0.818731 3.50033
477 6 0.67032 1.75333
477 7 0.740818 2.37584
477 7 0.704688 2.02529
477 8 0.740818 2.37584
478 0 0.606531 1.35963
478 0 0.606531 1.35963
478 1 0.606531 1.35963
478 1 0.818731 3.50033
478 1 0.740818 2.37584
478 2 0.740818 2.37584
478 2 0.67032 1.75333
479 3 0.818731 3.50033
479 3 0.951229 9.38076
479 4 0.860708 4.48464
479 4 0.860708 4.48464
479 4 0.951229 9.38076
479 5 0.778801 2.84409
480 2 0.860708 4.48464
480 2 0.740818 2.37584
480 2 0.704688 2.02529
480 3 0.740818 2.37584
480 3 0.860708 4.48464
480 4 0.860708 4.48464
480 4 0.818731 3.50033
480 4 0.740818 2.37584
481 0 0.704688 2.02529
481 0 0.740818 2.37584
481 0 0.704688 2.02529
481 1 0.67032 1.75333
482 0 0.57695 1.21289
482 1 0.637628 1.53644
482 1 0.548812 1.0893
482 1 0.606531 1.35963
482 2 0.740818 2.37584
482 2 0.606531 1.35963
482 2 0.67032 1.75333
483 0 0.606531 1.35963
483 0 0.637628 1.53644
483 0 0.637628 1.53644
483 0 0.704688 2.02529
483 1 0.67032 1.75333
483 1 0.57695 1.21289
483 2 0.637628 1.53644
484 4 0.778801 2.84409
484 4 0.704688 2.02529
484 4 0.778801 2.84409
484 6 0.704688 2.02529
484 6 0.778801 2.84409
485 6 0.778801 2.84409
485 6 0.704688 2.02529
485 6 0.860708 4.48464
485 6 0.740818 2.37584
485 7 0.704688 2.02529
485 7 1 19
485 7 0.704688 2.02529
485 7 0.860708 4.48464
485 8 0.818731 3.50033
485 8 0.951229 9.38076
485 8 0.67032 1.75333
486 2 0.778801 2.84409
486 2 0.704688 2.02529
486 2 0.67032 1.75333
486 2 0.740818 2.37584
486 2 0.704688 2.02529
486 3 0.778801 2.84409
487 2 0.637628 1.53644
487 4 0.778801 2.84409
487 4 0.860708 4.48464
487 4 0.860708 4.48464
488 1 0.740818 2.37584
488 2 0.704688 2.02529
488 3 0.704688 2.02529
488 3 0.740818 2.37584
489 4 0.904837 6.12228
489 4 0.778801 2.84409
489 5 0.818731 3.50033
489 6 0.818731 3.50033
489 6 0.704688 2.02529
490 1 0.704688 2.02529
490 1 0.637628 1.53644
490 1 0.67032 1.75333
490 2 0.67032 1.75333
490 3 0.860708 4.48464
490 3 0.778801 2.84409
490 3 0.57695 1.21289
491 10 0.904837 6.12228
491 11 0.818731 3.50033
491 12 0.818731 3.50033
492 0 0.778801 2.84409
492 0 0.67032 1.75333
492 0 0.704688 2.02529
492 1 0.637628 1.53644
492 2 0.67032 1.75333
492 2 0.740818 2.37584
493 1 0.860708 4.48464
493 2 0.951229 9.38076
493 2 0.778801 2.84409
493 2 0.860708 4.48464
493 3 0.951229 9.38076
493 3 0.904837 6.12228
494 5 0.778801 2.84409
494 5 0.778801 2.84409
494 5 0.740818 2.37584
494 5 0.778801 2.84409
494 5 0.818731 3.50033
494 5 0.704688 2.02529
494 6 0.778801 2.84409
494 6 0.740818 2.37584
495 1 0.860708 4.48464
495 1 0.740818 2.37584
495 3 0.740818 2.37584
495 3 0.778801 2.84409
496 3 0.704688 2.02529
496 4 0.740818 2.37584
496 4 0.778801 2.84409
496 5 0.860708 4.48464
497 2 0.740818 2.37584
498 2 0.740818 2.37584
499 1 0.704688 2.02529
499 1 0.740818 2.37584
499 2 0.740818 2.37584
499 2 0.606531 1.35963
500 1 0.818731 3.50033
500 1 0.778801 2.84409
500 2 0.904837 6.12228
500 3 0.740818 2.37584
500 3 0.818731 3.50033
500 3 0.778801 2.84409
501 2 0.860708 4.48464
501 3 0.704688 2.02529
501 3 0.740818 2.37584
502 2 1 19
502 2 0.818731 3.50033
502 3 0.860708 4.48464
502 4 0.778801 2.84409
503 1 0.704688 2.02529
503 1 0.818731 3.50033
503 2 0.818731 3.50033
503 2 0.818731 3.50033
503 2 0.637628 1.53644
503 2 0.818731 3.50033
504 4 0.818731 3.50033
504 4 0.778801 2.84409
504 5 0.818731 3.50033
504 6 0.778801 2.84409
504 6 0.778801 2.84409
505 6 0.704688 2.02529
505 7 0.606531 1.35963
505 8 0.778801 2.84409
505 8 0.778801 2.84409
505 8 0.740818 2.37584
505 8 0.818731 3.50033
506 0 0.704688 2.02529
506 0 0.860708 4.48464
506 0 0.704688 2.02529
506 1 0.778801 2.84409
506 1 0.818731 3.50033
506 1 0.778801 2.84409
507 1 0.67032 1.75333
507 1 0.704688 2.02529
507 1 0.704688 2.02529
507 2 0.818731 3.50033
507 2 0.704688 2.02529
507 2 0.818731 3.50033
507 2 0.67032 1.75333
507 2 0.704688 2.02529
507 2 0.818731 3.50033
507 2 0.860708 4.48464
507 3 0.778801 2.84409
507 3 0.704688 2.02529
508 3 0.951229 9.38076
508 4 0.818731 3.50033
508 5 0.818731 3.50033
508 5 0.860708 4.48464
508 5 0.818731 3.50033
508 5 0.778801 2.84409
508 5 0.904837 6.12228
509 7 0.778801 2.84409
509 7 0.637628 1.53644
509 8 0.818731 3.50033
509 8 0.704688 2.02529
509 9 0.778801 2.84409
509 9 0.740818 2.37584
510 1 0.740818 2.37584
510 1 0.740818 2.37584
510 1 0.818731 3.50033
510 2 0.67032 1.75333
510 2 0.818731 3.50033
510 2 0.778801 2.84409
511 0 0.860708 4.48464
511 0 0.740818 2.37584
511 0 0.818731 3.50033
511 1 0.704688 2.02529
511 1 0.740818 2.37584
511 1 0.860708 4.48464
511 1 0.740818 2.37584
511 1 0.818731 3.50033
511 1 0.740818 2.37584
511 1 0.704688 2.02529
511 2 0.818731 3.50033
512 3 0.740818 2.37584
512 3 0.67032 1.75333
512 3 0.860708 4.48464
512 3 0.740818 2.37584
512 4 0.704688 2.02529
512 5 0.818731 3.50033
512 5 0.778801 2.84409
512 5 0.740818 2.37584
512 5 0.818731 3.50033
513 0 0.740818 2.37584
513 1 0.740818 2.37584
513 1 0.740818 2.37584
513 2 0.740818 2.37584
513 2 0.860708 4.48464
514 9 0.704688 2.02529
514 9 0.67032 1.75333
514 9 0.606531 1.35963
514 9 0.778801 2.84409
514 10 0.704688 2.02529
514 10 0.818731 3.50033
514 10 0.67032 1.75333
514 11 0.67032 1.75333
514 11 0.778801 2.84409
515 1 0.740818 2.37584
515 1 0.860708 4.48464
515 1 0.818731 3.50033
515 2 0.637628 1.53644
515 2 0.740818 2.37584
515 2 0.778801 2.84409
516 1 0.904837 6.12228
516 1 0.860708 4.48464
516 2 0.818731 3.50033
516 2 0.778801 2.84409
517 7 0.740818 2.37584
517 7 0.740818 2.37584
517 8 0.704688 2.02529
517 8 0.818731 3.50033
517 9 0.704688 2.02529
517 9 0.67032 1.75333
517 9 0.778801 2.84409
518 27 0.740818 2.37584
518 27 0.818731 3.50033
518 27 0.778801 2.84409
518 28 0.67032 1.75333
518 29 0.818731 3.50033
518 29 0.740818 2.37584
519 2 0.740818 2.37584
520 3 0.818731 3.50033
520 3 0.606531 1.35963
520 4 0.740818 2.37584
520 5 0.951229 9.38076
520 5 0.904837 6.12228
520 5 0.637628 1.53644
521 0 0.778801 2.84409
521 0 0.740818 2.37584
521 0 0.740818 2.37584
521 1 0.704688 2.02529
521 1 0.778801 2.84409
521 1 0.740818 2.37584
521 1 0.704688 2.02529
521 2 0.740818 2.37584
521 2 0.740818 2.37584
521 2 0.778801 2.84409
522 1 0.778801 2.84409
522 1 0.778801 2.84409
522 2 0.778801 2.84409
522 3 0.704688 2.02529
522 3 0.778801 2.84409
522 3 0.818731 3.50033
523 0 0.818731 3.50033
523 0 0.778801 2.84409
523 0 0.637628 1.53644
523 2 0.606531 1.35963
524 0 0.704688 2.02529
524 0 0.778801 2.84409
524 1 0.904837 6.12228
524 2 0.740818 2.37584
524 2 0.704688 2.02529
524 2 0.778801 2.84409
525 0 0.860708 4.48464
525 0 0.740818 2.37584
525 0 0.740818 2.37584
525 0 0.778801 2.84409
525 1 0.740818 2.37584
525 1 0.904837 6.12228
525 1 0.818731 3.50033
525 2 0.67032 1.75333
525 2 0.778801 2.84409
526 4 0.860708 4.48464
526 4 0.818731 3.50033
526 5 0.704688 2.02529
526 5 0.818731 3.50033
526 6 0.704688 2.02529
526 6 0.704688 2.02529
527 7 0.740818 2.37584
527 7 0.818731 3.50033
527 8 0.818731 3.50033
527 8 0.818731 3.50033
527 9 0.740818 2.37584
527 9 0.740818 2.37584
528 1 0.67032 1.75333
528 1 0.951229 9.38076
528 2 0.67032 1.75333
528 2 0.860708 4.48464
528 3 0.704688 2.02529
528 3 0.704688 2.02529
529 0 0.67032 1.75333
529 0 0.704688 2.02529
529 1 0.740818 2.37584
529 1 0.740818 2.37584
529 2 0.704688 2.02529
529 2 0.704688 2.02529
530 5 0.740818 2.37584
530 5 0.778801 2.84409
530 6 0.637628 1.53644
530 6 0.904837 6.12228
530 7 0.818731 3.50033
530 7 0.740818 2.37584
531 1 0.860708 4.48464
531 1 0.818731 3.50033
531 2 0.778801 2.84409
531 2 0.818731 3.50033
531 3 0.778801 2.84409
531 3 0.818731 3.50033
532 1 0.818731 3.50033
532 1 0.818731 3.50033
532 2 0.778801 2.84409
532 2 0.704688 2.02529
532 3 0.704688 2.02529
532 3 0.67032 1.75333
533 1 0.778801 2.84409
533 1 0.778801 2.84409
533 2 0.740818 2.37584
533 2 0.704688 2.02529
533 3 0.860708 4.48464
533 3 0.818731 3.50033
534 1 0.637628 1.53644
534 1 0.606531 1.35963
534 2 0.778801 2.84409
534 2 0.951229 9.38076
534 3 0.606531 1.35963
534 3 0.778801 2.84409
535 1 0.740818 2.37584
535 1 0.704688 2.02529
535 2 0.860708 4.48464
535 2 0.818731 3.50033
535 3 0.818731 3.50033
535 3 0.740818 2.37584
536 9 0.904837 6.12228
536 9 0.740818 2.37584
536 10 0.951229 9.38076
536 10 0.740818 2.37584
536 11 0.740818 2.37584
536 11 0.704688 2.02529
537 5 0.778801 2.84409
537 5 0.704688 2.02529
537 6 0.818731 3.50033
537 6 0.818731 3.50033
537 7 0.740818 2.37584
537 7 0.778801 2.84409
538 0 0.740818 2.37584
538 0 0.904837 6.12228
538 1 0.818731 3.50033
538 1 0.860708 4.48464
538 2 0.67032 1.75333
538 2 0.778801 2.84409
539 0 0.818731 3.50033
539 0 0.778801 2.84409
539 1 0.67032 1.75333
539 1 0.778801 2.84409
539 2 0.67032 1.75333
539 2 0.704688 2.02529
540 6 0.740818 2.37584
540 6 0.778801 2.84409
540 7 0.704688 2.02529
540 7 0.704688 2.02529
540 8 0.740818 2.37584
540 8 0.740818 2.37584
541 13 0.778801 2.84409
541 13 0.904837 6.12228
541 14 0.778801 2.84409
541 14 0.67032 1.75333
541 15 0.778801 2.84409
541 15 0.904837 6.12228
542 3 0.860708 4.48464
542 3 0.904837 6.12228
542 4 0.778801 2.84409
542 4 0.860708 4.48464
542 5 0.704688 2.02529
542 5 0.818731 3.50033
543 4 0.740818 2.37584
543 4 0.704688 2.02529
543 5 0.67032 1.75333
543 5 0.637628 1.53644
543 6 0.606531 1.35963
543 6 0.606531 1.35963
544 1 0.704688 2.02529
544 1 0.778801 2.84409
544 2 0.860708 4.48464
544 2 0.778801 2.84409
544 3 0.818731 3.50033
544 3 0.67032 1.75333
545 6 0.778801 2.84409
545 6 0.740818 2.37584
545 7 0.860708 4.48464
545 7 0.904837 6.12228
545 8 0.904837 6.12228
545 8 0.606531 1.35963
546 3 0.778801 2.84409
546 3 0.818731 3.50033
546 4 0.704688 2.02529
546 4 0.637628 1.53644
546 5 0.67032 1.75333
546 5 0.704688 2.02529
547 1 0.860708 4.48464
547 1 0.740818 2.37584
547 2 0.704688 2.02529
547 2 1 19
547 3 0.704688 2.02529
547 3 0.740818 2.37584
548 6 0.740818 2.37584
548 6 0.818731 3.50033
548 7 0.818731 3.50033
548 7 0.904837 6.12228
548 8 0.860708 4.48464
548 8 0.818731 3.50033
549 1 0.740818 2.37584
549 1 0.740818 2.37584
549 2 0.951229 9.38076
549 2 0.818731 3.50033
549 3 0.606531 1.35963
549 3 0.818731 3.50033
550 1 0.67032 1.75333
550 1 0.740818 2.37584
550 2 0.704688 2.02529
550 2 0.740818 2.37584
550 3 0.637628 1.53644
550 3 0.740818 2.37584
551 1 0.860708 4.48464
551 1 0.778801 2.84409
551 2 0.704688 2.02529
551 2 0.704688 2.02529
551 3 0.740818 2.37584
551 3 0.67032 1.75333
552 10 0.740818 2.37584
552 10 0.67032 1.75333
552 11 0.704688 2.02529
552 11 0.704688 2.02529
552 12 0.637628 1.53644
552 12 0.67032 1.75333
553 5 0.778801 2.84409
553 5 0.778801 2.84409
553 6 0.67032 1.75333
553 6 0.778801 2.84409
553 7 0.860708 4.48464
553 7 0.860708 4.48464
554 9 0.904837 6.12228
554 9 0.740818 2.37584
554 10 0.778801 2.84409
554 10 0.637628 1.53644
554 11 0.860708 4.48464
554 11 0.818731 3.50033
555 0 0.606531 1.35963
555 0 0.637628 1.53644
555 1 0.818731 3.50033
555 1 0.740818 2.37584
555 2 0.860708 4.48464
555 2 0.818731 3.50033
556 10 0.704688 2.02529
556 10 0.818731 3.50033
556 11 0.67032 1.75333
556 11 0.860708 4.48464
556 12 0.67032 1.75333
556 12 0.818731 3.50033
557 4 0.818731 3.50033
557 4 0.860708 4.48464
557 5 0.818731 3.50033
557 5 0.818731 3.50033
557 6 0.818731 3.50033
557 6 0.704688 2.02529
558 6 0.778801 2.84409
558 6 0.778801 2.84409
558 7 0.778801 2.84409
558 7 0.778801 2.84409
558 8 0.860708 4.48464
558 8 0.860708 4.48464
559 1 0.67032 1.75333
559 1 0.637628 1.53644
559 2 0.704688 2.02529
559 2 0.818731 3.50033
559 3 0.704688 2.02529
559 3 0.704688 2.02529
560 2 0.778801 2.84409
560 2 0.637628 1.53644
560 3 0.704688 2.02529
560 3 0.637628 1.53644
560 4 0.740818 2.37584
560 4 0.67032 1.75333
561 1 0.951229 9.38076
561 1 0.860708 4.48464
561 2 0.904837 6.12228
561 2 0.951229 9.38076
561 3 0.860708 4.48464
561 3 0.860708 4.48464
562 4 0.704688 2.02529
562 4 0.704688 2.02529
562 5 0.740818 2.37584
562 5 0.904837 6.12228
562 6 0.860708 4.48464
562 6 0.778801 2.84409
563 0 0.818731 3.50033
563 0 0.704688 2.02529
563 1 0.818731 3.50033
563 1 0.778801 2.84409
563 2 0.704688 2.02529
563 2 0.778801 2.84409
564 2 0.704688 2.02529
564 2 0.67032 1.75333
564 3 0.67032 1.75333
564 3 0.818731 3.50033
564 4 0.704688 2.02529
564 4 0.637628 1.53644
565 5 0.860708 4.48464
565 5 0.67032 1.75333
565 6 0.778801 2.84409
565 6 0.818731 3.50033
565 7 0.67032 1.75333
565 7 0.818731 3.50033
566 1 0.740818 2.37584
566 1 0.860708 4.48464
566 2 0.860708 4.48464
566 2 0.818731 3.50033
566 3 0.860708 4.48464
566 3 0.860708 4.48464
567 0 0.818731 3.50033
567 0 0.704688 2.02529
567 1 0.740818 2.37584
567 1 0.704688 2.02529
567 2 0.740818 2.37584
567 2 0.818731 3.50033
568 1 0.778801 2.84409
568 1 0.704688 2.02529
568 2 0.904837 6.12228
568 2 0.818731 3.50033
568 3 0.778801 2.84409
568 3 0.818731 3.50033
569 12 0.740818 2.37584
